id,pid,ms_subclass,ms_zoning,lot_area,street,lot_shape,land_contour,utilities,lot_config,land_slope,neighborhood,condition_1,condition_2,bldg_type,house_style,overall_qual,overall_cond,year_built,year_remod/add,roof_style,roof_matl,exterior_1st,exterior_2nd,mas_vnr_type,mas_vnr_area,exter_qual,exter_cond,foundation,bsmt_qual,bsmt_cond,bsmt_exposure,bsmtfin_type_1,bsmtfin_type_2,total_bsmt_sf,heating,heating_qc,central_air,electrical,low_qual_fin_sf,gr_liv_area,bsmt_full_bath,bsmt_half_bath,full_bath,half_bath,bedroom_abvgr,kitchen_abvgr,kitchen_qual,totrms_abvgrd,functional,fireplaces,garage_type,garage_yr_blt,garage_finish,garage_cars,garage_area,garage_qual,garage_cond,paved_drive,wood_deck_sf,open_porch_sf,enclosed_porch,3ssn_porch,screen_porch,pool_area,misc_val,mo_sold,yr_sold,sale_type,saleprice
2714,905107070,60,RL,7844,Pave,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,2Story,6,7,1978,1978,Hip,CompShg,HdBoard,HdBoard,BrkFace,203.0,TA,TA,CBlock,TA,TA,No,ALQ,Unf,672.0,GasA,TA,Y,SBrkr,0,1400,0.0,0.0,1,1,3,1,TA,6,Typ,1,Attchd,1978.0,Fin,2.0,440.0,TA,TA,Y,0,0,0,0,0,0,0,3,2006,WD ,11.915051671812877
799,905480210,70,RL,9084,Pave,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Artery,Norm,1Fam,2Story,4,5,1940,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,Mn,Unf,Unf,755.0,GasA,TA,Y,SBrkr,0,1510,1.0,0.0,1,0,4,1,TA,7,Typ,1,Detchd,1940.0,Unf,1.0,296.0,Fa,Po,P,120,0,0,0,0,0,0,10,2009,WD ,11.589886506106357
1260,535383100,190,RL,10800,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,2fmCon,2Story,4,7,1900,2000,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,BrkTil,NA,NA,NA,NA,NA,0.0,GasA,TA,N,FuseA,0,1294,0.0,0.0,2,0,3,2,TA,7,Typ,0,NA,0.0,NA,0.0,0.0,NA,NA,N,220,114,210,0,0,0,0,8,2008,WD ,11.573550086786664
2107,906380160,20,RL,8556,Pave,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,Av,Unf,Unf,1240.0,GasA,Ex,Y,SBrkr,0,1240,0.0,0.0,2,0,2,1,Gd,5,Typ,0,Attchd,2006.0,RFn,3.0,826.0,TA,TA,Y,140,93,0,0,0,0,0,5,2007,WD ,12.175613438045465
2486,532351060,20,RL,9100,Pave,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,RRAe,Norm,1Fam,1Story,5,4,1962,1962,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,51.0,TA,TA,CBlock,TA,TA,No,LwQ,Unf,988.0,GasA,Ex,Y,SBrkr,0,988,1.0,0.0,1,0,3,1,TA,6,Typ,0,Detchd,1977.0,Unf,2.0,624.0,TA,TA,Y,0,0,0,0,0,0,0,7,2006,WD ,11.771436160121729
1911,535101150,90,RL,8668,Pave,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,Duplex,1Story,5,5,1968,1968,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,No,Unf,Unf,1560.0,GasA,TA,Y,SBrkr,0,1560,0.0,0.0,2,0,4,2,TA,8,Typ,0,Detchd,1968.0,Unf,3.0,792.0,TA,TA,Y,0,0,0,0,0,0,0,5,2007,WD ,11.744037185933616
896,908225290,20,RL,11767,Pave,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,5,5,1950,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,Fa,TA,Mn,Rec,Unf,1078.0,GasA,TA,Y,FuseA,0,1368,1.0,0.0,1,0,3,1,TA,6,Min1,0,Attchd,1950.0,RFn,1.0,195.0,TA,TA,Y,0,41,211,0,0,0,900,6,2009,WD ,11.695247021764184
272,907410080,20,RL,8400,Pave,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,2004,2005,Gable,CompShg,VinylSd,VinylSd,BrkFace,109.0,Gd,TA,PConc,Gd,TA,Av,GLQ,Unf,1473.0,GasA,Ex,Y,SBrkr,0,1484,1.0,0.0,2,0,3,1,Gd,7,Typ,0,Attchd,2004.0,RFn,2.0,606.0,TA,TA,Y,0,35,0,144,0,0,0,5,2010,WD ,12.269047444691562
2521,533253090,120,RL,3874,Pave,IR1,Lvl,AllPub,Inside,Gtl,Greens,Norm,Norm,TwnhsE,1Story,8,5,1980,1980,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,Gd,TA,CBlock,Gd,TA,Gd,GLQ,Unf,1226.0,GasA,TA,Y,SBrkr,0,1226,1.0,0.0,1,0,1,1,Gd,4,Typ,1,Attchd,1980.0,Fin,2.0,484.0,TA,TA,Y,133,78,0,0,0,0,0,7,2006,WD ,12.154779351142624
2324,527158020,20,RL,8076,Pave,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,1Story,6,6,1993,1994,Gable,CompShg,HdBoard,HdBoard,BrkFace,112.0,TA,TA,PConc,Gd,TA,No,GLQ,Unf,1160.0,GasA,Gd,Y,SBrkr,0,1169,0.0,1.0,2,0,3,1,TA,6,Typ,1,Attchd,1993.0,Fin,2.0,402.0,TA,TA,Y,0,26,0,0,144,0,0,7,2006,WD ,12.119969946476761
1953,535402140,80,RL,10090,Pave,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,SLvl,7,5,1963,1999,Gable,CompShg,Plywood,Plywood,BrkFace,364.0,TA,TA,CBlock,TA,TA,Av,Rec,ALQ,725.0,GasA,TA,Y,SBrkr,0,1651,0.0,1.0,2,0,4,1,TA,6,Typ,2,BuiltIn,1963.0,Unf,1.0,276.0,TA,TA,Y,460,46,0,0,165,0,0,10,2007,WD ,12.05524975579559
887,908102290,20,RL,8877,Pave,Reg,Lvl,AllPub,Inside,Mod,Edwards,Norm,Norm,1Fam,1Story,4,6,1938,1958,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,Mn,ALQ,Unf,816.0,GasA,Ex,Y,SBrkr,0,816,1.0,0.0,1,0,2,1,TA,3,Typ,1,Detchd,1958.0,Unf,1.0,288.0,Fa,Fa,Y,0,0,0,0,0,0,0,5,2009,WD ,11.512925464970229
1479,907418010,20,RL,11058,Pave,Reg,Lvl,AllPub,Corner,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,6,2007,2007,Gable,CompShg,VinylSd,VinylSd,Stone,212.0,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,1564.0,GasA,Ex,Y,SBrkr,0,1564,0.0,0.0,2,0,3,1,Gd,6,Typ,0,Attchd,2007.0,RFn,3.0,814.0,TA,TA,Y,0,24,0,0,0,0,0,2,2008,WD ,12.2960778698166
1317,902326060,190,RM,10800,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,2fmCon,1.5Fin,6,7,1905,2000,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,BrkTil,Fa,TA,No,Unf,Unf,482.0,GasA,Ex,N,SBrkr,0,1912,0.0,0.0,2,0,3,2,TA,7,Typ,1,Detchd,2003.0,Unf,2.0,672.0,Gd,TA,Y,0,25,212,0,0,0,0,4,2008,WD ,12.0015054797889
1750,528235170,20,RL,10936,Pave,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,1Story,7,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,Av,Unf,Unf,1510.0,GasA,Ex,Y,SBrkr,0,1525,0.0,0.0,2,1,3,1,Gd,6,Typ,1,Attchd,2006.0,RFn,2.0,534.0,TA,TA,Y,100,18,0,0,0,0,0,4,2007,New,12.238443025560624
2815,907420070,60,RL,8461,Pave,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,6,5,2005,2006,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,Unf,Unf,728.0,GasA,Ex,Y,SBrkr,0,1456,0.0,0.0,2,1,3,1,Gd,8,Typ,1,Attchd,2005.0,Fin,2.0,390.0,TA,TA,Y,0,24,0,0,0,0,0,7,2006,New,12.007560729337492
2692,903452090,70,RM,7518,Pave,Reg,Lvl,AllPub,FR3,Gtl,IDOTRR,Norm,Norm,1Fam,2Story,5,8,1910,2004,Gable,CompShg,AsbShng,Plywood,None,0.0,Fa,Gd,BrkTil,Fa,Fa,No,Unf,Unf,396.0,GasA,Gd,Y,SBrkr,0,1330,0.0,0.0,1,0,3,1,TA,7,Typ,0,Detchd,2001.0,Unf,1.0,390.0,TA,TA,N,0,72,45,0,0,0,0,7,2006,WD ,11.665646551987892
1090,528240050,60,RL,8010,Pave,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,7,5,2002,2003,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,Unf,Unf,840.0,GasA,Ex,Y,SBrkr,0,1720,0.0,0.0,2,1,3,1,Gd,7,Typ,1,BuiltIn,2002.0,Fin,2.0,400.0,TA,TA,Y,138,48,0,0,0,0,0,7,2008,WD ,12.144197241812087
1912,535102010,85,RL,10050,Pave,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,SFoyer,5,6,1966,1966,Gable,CompShg,HdBoard,HdBoard,BrkFace,87.0,TA,TA,CBlock,TA,TA,Av,GLQ,Unf,793.0,GasA,Ex,Y,SBrkr,0,1280,0.0,1.0,2,0,3,1,TA,6,Typ,1,Basment,1966.0,Fin,2.0,432.0,TA,TA,Y,140,40,0,0,0,0,0,6,2007,WD ,12.072541252905651
1634,527184020,120,RL,4740,Pave,IR1,Lvl,AllPub,Inside,Gtl,StoneBr,Norm,Norm,TwnhsE,1Story,8,5,1988,1988,Gable,CompShg,CemntBd,CmentBd,None,0.0,Gd,TA,CBlock,Gd,TA,Gd,GLQ,Unf,1166.0,GasA,Gd,Y,SBrkr,0,1179,1.0,0.0,2,0,2,1,TA,5,Typ,0,Attchd,1988.0,RFn,2.0,480.0,TA,TA,Y,0,108,0,0,135,0,0,10,2007,WD ,12.111761966058932
1974,902100010,30,RM,6978,Pave,Reg,Bnk,AllPub,Inside,Gtl,OldTown,Artery,Norm,1Fam,1Story,5,7,1926,1980,Gable,CompShg,MetalSd,MetalSd,None,0.0,Gd,Gd,BrkTil,TA,TA,No,Unf,Unf,850.0,GasA,TA,Y,SBrkr,0,960,0.0,0.0,1,0,2,1,TA,5,Typ,0,Detchd,1981.0,RFn,2.0,576.0,TA,TA,Y,0,0,116,0,0,0,0,4,2007,WD ,11.542484267211773
1764,528327060,20,RL,11400,Pave,Reg,Lvl,AllPub,Inside,Gtl,NoRidge,Norm,Norm,1Fam,1Story,10,5,2001,2002,Hip,CompShg,VinylSd,VinylSd,BrkFace,705.0,Ex,TA,PConc,Ex,TA,Gd,GLQ,Unf,2633.0,GasA,Ex,Y,SBrkr,0,2633,1.0,0.0,2,1,2,1,Ex,8,Typ,2,Attchd,2001.0,RFn,3.0,804.0,TA,TA,Y,314,140,0,0,0,0,0,3,2007,WD ,13.053013299269535
634,535154130,20,RL,9240,Pave,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,8,1959,1998,Hip,CompShg,MetalSd,MetalSd,None,0.0,Gd,TA,CBlock,TA,TA,No,ALQ,Unf,988.0,GasA,TA,Y,SBrkr,0,988,1.0,0.0,2,0,3,1,Gd,6,Typ,0,Attchd,1959.0,Unf,1.0,297.0,TA,TA,Y,156,0,0,0,0,0,0,6,2009,WD ,11.915051671812877
1683,527455030,120,RL,2304,Pave,Reg,Lvl,AllPub,Inside,Gtl,NPkVill,Norm,Norm,Twnhs,1Story,7,7,1978,1978,Gable,CompShg,Plywood,Brk Cmn,None,0.0,TA,TA,CBlock,Gd,TA,No,GLQ,Unf,1061.0,GasA,TA,Y,SBrkr,0,1055,0.0,0.0,2,0,2,1,TA,4,Typ,0,Attchd,1978.0,Unf,1.0,319.0,TA,TA,Y,108,32,0,0,0,0,0,4,2007,WD ,11.867097278690842
2199,909251030,30,RL,7223,Pave,Reg,Lvl,AllPub,Inside,Gtl,Crawfor,Norm,Norm,1Fam,1Story,5,5,1926,1950,Hip,CompShg,Stucco,Plywood,None,0.0,TA,TA,PConc,TA,TA,Mn,BLQ,Unf,1290.0,GasA,TA,Y,SBrkr,0,1422,0.0,0.0,1,0,3,1,TA,6,Typ,0,Detchd,1973.0,Unf,1.0,352.0,TA,TA,Y,0,0,64,0,0,0,0,4,2007,WD ,11.824079893607152
2789,907230240,160,RH,3612,Pave,IR1,Lvl,AllPub,Inside,Gtl,Landmrk,Norm,Norm,Twnhs,2Story,6,5,1993,1994,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,PConc,Gd,TA,No,GLQ,Unf,630.0,GasA,Ex,Y,SBrkr,0,1320,0.0,0.0,2,1,3,1,TA,5,Typ,0,Detchd,1993.0,Unf,2.0,484.0,TA,TA,Y,0,48,0,0,0,0,0,6,2006,WD ,11.827736204810263
1018,527301245,20,RL,12680,Pave,IR1,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,1Story,7,6,1988,1988,Gable,CompShg,Plywood,Wd Sdng,BrkFace,102.0,Gd,TA,CBlock,Gd,Gd,Mn,GLQ,Unf,1675.0,GasA,Ex,Y,SBrkr,0,1688,1.0,0.0,2,0,2,1,Ex,6,Typ,1,Attchd,1988.0,RFn,2.0,528.0,TA,TA,Y,0,48,0,0,141,0,0,6,2008,WD ,12.330500223905226
14,527180040,20,RL,10176,Pave,Reg,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,1Story,7,5,1990,1990,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,PConc,Gd,TA,Gd,GLQ,Unf,1300.0,GasA,Gd,Y,SBrkr,0,1341,1.0,0.0,1,1,2,1,Gd,5,Typ,1,Attchd,1990.0,Unf,2.0,506.0,TA,TA,Y,192,0,0,0,0,0,0,2,2010,WD ,12.052338545588132
2782,907200170,80,RL,10780,Pave,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,SLvl,5,5,1976,1976,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,Av,ALQ,Unf,911.0,GasA,Gd,Y,SBrkr,0,954,0.0,0.0,1,0,3,1,TA,6,Typ,0,Detchd,1976.0,Unf,2.0,576.0,TA,TA,Y,0,0,0,0,0,0,0,7,2006,WD ,11.794337924408413
2626,535454050,90,RL,8544,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,Duplex,1Story,3,4,1949,1950,Gable,CompShg,Stucco,Stucco,BrkFace,340.0,TA,TA,Slab,NA,NA,NA,NA,NA,0.0,Wall,Fa,N,FuseA,0,1040,0.0,0.0,2,0,2,2,TA,6,Typ,0,Detchd,1949.0,Unf,2.0,400.0,TA,TA,Y,0,0,0,0,0,0,0,5,2006,WD ,11.379394072345706
1175,533234020,60,FV,10646,Pave,IR1,Lvl,AllPub,Corner,Gtl,Somerst,Norm,Norm,1Fam,2Story,7,5,2001,2001,Gable,CompShg,VinylSd,VinylSd,BrkFace,513.0,TA,TA,PConc,TA,TA,No,GLQ,Unf,858.0,GasA,Ex,Y,SBrkr,0,1789,1.0,0.0,2,1,3,1,TA,7,Typ,1,Attchd,2001.0,Fin,2.0,546.0,TA,TA,Y,0,0,0,0,0,0,0,6,2008,WD ,12.314927050442256
1232,535105060,20,RL,8400,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,9,1962,2005,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,237.0,Gd,Gd,CBlock,TA,TA,No,Unf,Unf,1319.0,GasA,TA,Y,SBrkr,0,1537,1.0,0.0,1,1,3,1,Gd,7,Typ,1,Attchd,1962.0,RFn,2.0,462.0,TA,TA,Y,0,36,0,0,0,0,0,7,2008,COD,12.066810578196666
2590,535325450,20,RL,15428,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,6,1951,1991,Hip,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,No,Rec,Unf,884.0,GasA,Ex,Y,SBrkr,0,884,1.0,0.0,1,0,2,1,TA,4,Typ,0,Attchd,1951.0,Fin,1.0,270.0,TA,TA,Y,0,0,0,0,195,0,0,6,2006,WD ,11.863582336583399
2463,528477030,20,FV,11216,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,8,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,Gd,No,Unf,Unf,1489.0,GasA,Ex,Y,SBrkr,0,1489,0.0,0.0,2,0,3,1,Gd,7,Typ,1,Attchd,2006.0,RFn,2.0,776.0,TA,TA,Y,0,140,0,0,0,0,0,6,2006,New,12.3570755190667
2358,527377030,20,RL,10140,Pave,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,1Story,6,6,1974,1999,Hip,CompShg,HdBoard,HdBoard,BrkFace,99.0,TA,TA,CBlock,TA,TA,No,ALQ,LwQ,1040.0,GasA,Fa,Y,SBrkr,0,1309,1.0,0.0,1,1,3,1,Gd,5,Typ,1,Attchd,1974.0,RFn,2.0,484.0,TA,TA,Y,265,0,0,0,0,648,0,1,2006,WD ,12.106252310247962
2911,923225260,160,RM,3964,Pave,Reg,Lvl,AllPub,Inside,Gtl,MeadowV,Norm,Norm,TwnhsE,2Story,6,4,1973,1973,Gable,CompShg,CemntBd,CmentBd,None,0.0,TA,TA,CBlock,Gd,TA,No,ALQ,Unf,942.0,GasA,Gd,Y,SBrkr,0,2521,1.0,0.0,2,1,5,1,TA,10,Maj1,1,Attchd,1973.0,Fin,2.0,576.0,TA,TA,Y,728,20,0,0,0,0,0,6,2006,WD ,11.927680619985486
1699,528112150,20,RL,11428,Pave,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,1Story,8,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,Stone,248.0,Gd,TA,PConc,Gd,TA,No,Unf,Unf,1626.0,GasA,Ex,Y,SBrkr,0,1634,0.0,0.0,2,0,3,1,Gd,7,Typ,1,Attchd,2006.0,RFn,3.0,866.0,TA,TA,Y,0,44,0,0,0,0,0,5,2007,WD ,12.429216196844383
115,534152100,60,RL,10421,Pave,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,2Story,7,5,1988,1988,Gable,CompShg,HdBoard,HdBoard,BrkFace,42.0,TA,TA,CBlock,Gd,TA,No,GLQ,Unf,980.0,GasA,TA,Y,SBrkr,0,1714,0.0,0.0,2,1,3,1,TA,7,Typ,1,Attchd,1988.0,Unf,2.0,496.0,TA,TA,Y,228,66,156,0,0,0,500,3,2010,WD ,12.188417710291453
1998,902330090,75,RM,13500,Pave,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Norm,Norm,1Fam,2.5Unf,7,8,1879,1987,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,Gd,PConc,TA,TA,No,Unf,Unf,819.0,GasA,TA,Y,FuseA,0,2454,0.0,0.0,2,0,3,1,TA,8,Typ,1,Attchd,1950.0,Unf,2.0,576.0,TA,TA,N,0,148,150,0,0,0,0,2,2007,WD ,12.128111104060462
589,534129380,20,RL,9000,Pave,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Feedr,Norm,1Fam,1Story,6,5,1969,1969,Gable,CompShg,HdBoard,HdBoard,BrkFace,200.0,TA,TA,CBlock,TA,TA,Av,BLQ,Unf,1216.0,GasA,TA,Y,SBrkr,0,1216,1.0,0.0,1,0,3,1,TA,5,Typ,0,Attchd,1969.0,Unf,1.0,336.0,TA,TA,Y,0,0,0,0,0,0,0,8,2009,WD ,11.635143097694478
1641,527252070,20,RL,8089,Pave,Reg,HLS,AllPub,Inside,Gtl,StoneBr,Norm,Norm,1Fam,1Story,8,6,2007,2007,Gable,CompShg,MetalSd,MetalSd,BrkFace,0.0,Gd,TA,PConc,Gd,TA,Av,GLQ,Unf,1419.0,GasA,Ex,Y,SBrkr,0,1419,1.0,0.0,2,0,2,1,Gd,7,Typ,1,Attchd,2007.0,RFn,2.0,567.0,TA,TA,Y,140,0,0,0,0,0,0,10,2007,New,12.8790171187726
2821,908103320,90,RL,9400,Pave,IR1,Lvl,AllPub,CulDSac,Gtl,Edwards,Norm,Norm,Duplex,SFoyer,6,5,1975,1975,Flat,Tar&Grv,WdShing,Plywood,BrkFace,250.0,TA,TA,CBlock,Gd,Gd,Gd,GLQ,Unf,945.0,GasA,TA,Y,SBrkr,0,980,0.0,2.0,2,0,4,0,TA,4,Typ,0,NA,0.0,NA,0.0,0.0,NA,NA,Y,0,0,0,0,0,0,0,10,2006,WD ,11.755871643580617
1846,533221060,160,FV,2117,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,Twnhs,2Story,6,5,2000,2000,Gable,CompShg,MetalSd,MetalSd,BrkFace,216.0,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,756.0,GasA,Ex,Y,SBrkr,0,1573,0.0,0.0,2,1,3,1,Gd,4,Typ,0,Detchd,2000.0,Unf,2.0,440.0,TA,TA,Y,0,32,0,0,0,0,0,9,2007,WD ,12.083905011555967
1805,528482030,60,FV,10625,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,2Story,6,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,BrkFace,353.0,Gd,TA,PConc,Gd,TA,Av,Unf,Unf,1158.0,GasA,Ex,Y,SBrkr,0,2443,0.0,0.0,2,1,4,1,Gd,9,Min2,1,BuiltIn,2004.0,RFn,3.0,744.0,TA,TA,Y,193,127,0,0,0,0,0,6,2007,WD ,12.487485104968359
1853,533244040,60,FV,8413,Pave,IR1,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,2Story,8,5,1998,1998,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,Gd,PConc,Ex,TA,Mn,GLQ,Unf,1220.0,GasA,Ex,Y,SBrkr,0,2362,1.0,0.0,2,1,3,1,Gd,8,Typ,2,Attchd,1998.0,RFn,2.0,1105.0,Gd,TA,Y,147,0,36,0,144,0,0,6,2007,WD ,12.652359748158593
1321,902401120,75,RM,13500,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Artery,PosA,1Fam,2.5Unf,10,9,1893,2000,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,Ex,Ex,BrkTil,TA,TA,No,Unf,Unf,1237.0,GasA,Gd,Y,SBrkr,0,2775,0.0,0.0,3,1,3,1,Gd,9,Typ,1,Detchd,1988.0,Unf,2.0,880.0,Gd,TA,Y,105,502,0,0,0,0,0,7,2008,WD ,12.691580461311874
564,532478020,20,RL,15676,Pave,IR1,Low,AllPub,Inside,Gtl,Veenker,Norm,Norm,1Fam,1Story,8,8,1980,1980,Gable,CompShg,VinylSd,VinylSd,BrkFace,115.0,Gd,Gd,CBlock,Gd,Gd,Gd,ALQ,Rec,2014.0,GasA,Gd,Y,SBrkr,0,2014,1.0,0.0,2,0,2,1,Gd,6,Maj1,2,Attchd,1980.0,RFn,3.0,864.0,TA,TA,Y,462,0,0,255,0,0,0,4,2009,WD ,12.524526376648708
1771,528358040,60,RL,9950,Pave,IR1,Lvl,AllPub,Inside,Gtl,NoRidge,Norm,Norm,1Fam,2Story,7,5,1995,1995,Gable,CompShg,VinylSd,VinylSd,BrkFace,290.0,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,1203.0,GasA,Ex,Y,SBrkr,0,2520,0.0,0.0,2,1,4,1,Gd,9,Typ,1,Attchd,1995.0,RFn,3.0,721.0,TA,TA,Y,224,114,0,0,0,0,0,6,2007,WD ,12.577636201962656
90,532479070,20,RL,15410,Pave,IR1,Lvl,AllPub,CulDSac,Gtl,Sawyer,RRNe,Norm,1Fam,1Story,6,6,1974,2002,Hip,CompShg,Plywood,Plywood,BrkCmn,250.0,TA,Gd,CBlock,TA,TA,Gd,BLQ,GLQ,1208.0,GasA,Ex,Y,SBrkr,0,1494,1.0,0.0,2,0,3,1,TA,7,Typ,2,Attchd,1974.0,Fin,2.0,461.0,TA,TA,Y,296,0,186,0,0,0,0,4,2010,WD ,12.037653993905211
2684,903235020,30,RM,6000,Pave,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1Story,5,7,1921,1950,Gable,CompShg,Wd Sdng,Wd Shng,None,0.0,TA,TA,CBlock,TA,TA,No,LwQ,Unf,616.0,GasA,Gd,Y,SBrkr,0,616,0.0,0.0,1,0,2,1,TA,4,Typ,0,Detchd,1921.0,Unf,1.0,205.0,TA,TA,Y,0,0,129,0,0,0,0,6,2006,WD ,11.396391648714276
13,527166040,60,RL,8402,Pave,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,5,1998,1998,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,PConc,Gd,TA,No,Unf,Unf,789.0,GasA,Gd,Y,SBrkr,0,1465,0.0,0.0,2,1,3,1,TA,7,Typ,1,Attchd,1998.0,Fin,2.0,393.0,TA,TA,Y,0,75,0,0,0,0,0,5,2010,WD ,12.10293188661066
445,528142130,20,RL,10655,Pave,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,1Story,8,5,2003,2004,Gable,CompShg,VinylSd,VinylSd,BrkFace,296.0,Gd,TA,PConc,Gd,TA,No,GLQ,NA,3206.0,GasA,Ex,Y,SBrkr,0,1629,1.0,0.0,2,0,3,1,Gd,7,Typ,1,Attchd,2003.0,RFn,3.0,880.0,TA,TA,Y,0,0,0,0,0,0,0,10,2009,WD ,12.556729517143344
1914,535106140,20,RL,10150,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Feedr,Norm,1Fam,1Story,5,5,1958,1958,Gable,CompShg,Wd Sdng,Wd Sdng,None,1.0,TA,TA,CBlock,TA,TA,No,Rec,Unf,912.0,GasA,Ex,Y,FuseA,0,912,0.0,0.0,1,0,2,1,TA,5,Typ,0,Attchd,1958.0,RFn,1.0,275.0,TA,TA,Y,0,0,0,0,0,0,0,7,2007,COD,11.648330101976432
2811,907410110,20,RL,10084,Pave,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,2005,2006,Gable,CompShg,VinylSd,VinylSd,BrkFace,196.0,Gd,TA,PConc,Gd,TA,Av,GLQ,Unf,1552.0,GasA,Ex,Y,SBrkr,0,1552,0.0,0.0,2,0,3,1,Gd,7,Typ,0,Attchd,2005.0,RFn,3.0,782.0,TA,TA,Y,144,20,0,0,0,0,0,7,2006,New,12.26857785088157
